"id","nom","adresse","ville","code_insee","annee","semaine","mjo","longitude","latitude","geom"
VEL013,Lille - Façade de l Esplanade,Lille - Façade de l Esplanade,LILLE,59350,2022,20,1643.0000000000,3.0532480045,50.6391299915,POINT (3.053248004489062 50.63913003099391)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2022,20,1838.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2022,20,501.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2022,20,606.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2022,20,113.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2022,20,132.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2022,20,198.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2022,20,265.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2022,20,193.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2022,20,180.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2022,20,57.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL026,Villeneuve d Ascq - 8 Mai 1945,Villeneuve d Ascq - 8 Mai 1945,VILLENEUVE-D ASCQ,,2022,20,892.0000000000,3.1553890170,50.6347599930,POINT (3.1553890170201253 50.634760032554695)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2022,20,136.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2022,20,994.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2022,20,0E-10,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2022,20,0E-10,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2022,20,619.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2022,21,109.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2022,21,135.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2022,21,98.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2022,21,148.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2022,21,584.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2022,21,118.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2022,21,286.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2022,21,17.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL009,Houplines - Rocade de la Lys,Houplines - Rocade de la Lys,HOUPLINES,59317,2022,21,46.0000000000,2.9148029917,50.6810399988,POINT (2.9148029916612717 50.681040038279484)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2022,21,551.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL011,Lezennes - Bd. de Tournai,Lezennes - Bd. de Tournai,LEZENNES,59346,2022,21,401.0000000000,3.1238069971,50.6134380047,POINT (3.1238069970890527 50.61343804425377)
VEL013,Lille - Façade de l Esplanade,Lille - Façade de l Esplanade,LILLE,59350,2022,21,1072.0000000000,3.0532480045,50.6391299915,POINT (3.053248004489062 50.63913003099391)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2022,21,1151.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2022,21,315.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2022,21,442.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2022,21,95.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2022,21,104.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2022,21,146.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2022,21,190.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2022,21,114.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2022,21,89.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2022,21,33.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL026,Villeneuve d Ascq - 8 Mai 1945,Villeneuve d Ascq - 8 Mai 1945,VILLENEUVE-D ASCQ,,2022,21,552.0000000000,3.1553890170,50.6347599930,POINT (3.1553890170201253 50.634760032554695)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2022,21,150.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2022,21,753.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2022,21,0E-10,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2022,21,0E-10,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2022,21,402.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2022,22,150.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2022,22,216.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2022,22,111.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2022,22,198.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2022,22,770.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2022,22,166.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2022,22,380.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2022,22,19.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL009,Houplines - Rocade de la Lys,Houplines - Rocade de la Lys,HOUPLINES,59317,2022,22,54.0000000000,2.9148029917,50.6810399988,POINT (2.9148029916612717 50.681040038279484)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2022,22,800.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL011,Lezennes - Bd. de Tournai,Lezennes - Bd. de Tournai,LEZENNES,59346,2022,22,655.0000000000,3.1238069971,50.6134380047,POINT (3.1238069970890527 50.61343804425377)
VEL013,Lille - Façade de l Esplanade,Lille - Façade de l Esplanade,LILLE,59350,2022,22,1502.0000000000,3.0532480045,50.6391299915,POINT (3.053248004489062 50.63913003099391)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2022,22,1751.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2022,22,470.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2022,22,589.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2022,22,133.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2022,22,133.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2022,22,194.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2022,22,281.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2022,22,181.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2022,22,180.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2022,22,50.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL026,Villeneuve d Ascq - 8 Mai 1945,Villeneuve d Ascq - 8 Mai 1945,VILLENEUVE-D ASCQ,,2022,22,833.0000000000,3.1553890170,50.6347599930,POINT (3.1553890170201253 50.634760032554695)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2022,22,133.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2022,22,861.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2022,22,0E-10,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2022,22,0E-10,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2022,22,601.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2022,23,130.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2022,23,193.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2022,23,98.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2022,23,189.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2022,23,789.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2022,23,133.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2022,23,377.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2022,23,24.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL009,Houplines - Rocade de la Lys,Houplines - Rocade de la Lys,HOUPLINES,59317,2022,23,51.0000000000,2.9148029917,50.6810399988,POINT (2.9148029916612717 50.681040038279484)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2022,23,749.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL011,Lezennes - Bd. de Tournai,Lezennes - Bd. de Tournai,LEZENNES,59346,2022,23,603.0000000000,3.1238069971,50.6134380047,POINT (3.1238069970890527 50.61343804425377)
VEL013,Lille - Façade de l Esplanade,Lille - Façade de l Esplanade,LILLE,59350,2022,23,1398.0000000000,3.0532480045,50.6391299915,POINT (3.053248004489062 50.63913003099391)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2022,23,1657.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2022,23,461.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2022,23,431.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2022,23,102.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2022,23,107.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2022,23,174.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2022,23,229.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2022,23,117.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2022,23,115.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2022,23,50.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL026,Villeneuve d Ascq - 8 Mai 1945,Villeneuve d Ascq - 8 Mai 1945,VILLENEUVE-D ASCQ,,2022,23,709.0000000000,3.1553890170,50.6347599930,POINT (3.1553890170201253 50.634760032554695)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2022,23,126.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2022,23,913.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2022,23,0E-10,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2022,23,0E-10,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2022,23,607.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2022,24,165.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2022,24,288.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2022,24,153.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2022,24,243.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2022,24,1192.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2022,24,189.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2022,24,466.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2022,24,23.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL009,Houplines - Rocade de la Lys,Houplines - Rocade de la Lys,HOUPLINES,59317,2022,24,45.0000000000,2.9148029917,50.6810399988,POINT (2.9148029916612717 50.681040038279484)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2022,24,917.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL011,Lezennes - Bd. de Tournai,Lezennes - Bd. de Tournai,LEZENNES,59346,2022,24,771.0000000000,3.1238069971,50.6134380047,POINT (3.1238069970890527 50.61343804425377)
VEL013,Lille - Façade de l Esplanade,Lille - Façade de l Esplanade,LILLE,59350,2022,24,1736.0000000000,3.0532480045,50.6391299915,POINT (3.053248004489062 50.63913003099391)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2022,24,2127.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2022,24,523.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2022,24,527.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2022,24,173.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2022,24,137.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2022,24,258.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2022,24,307.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2022,24,185.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2022,24,148.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2022,24,64.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL026,Villeneuve d Ascq - 8 Mai 1945,Villeneuve d Ascq - 8 Mai 1945,VILLENEUVE-D ASCQ,,2022,24,1068.0000000000,3.1553890170,50.6347599930,POINT (3.1553890170201253 50.634760032554695)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2022,24,147.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2022,24,953.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2022,24,0E-10,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2022,24,0E-10,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2022,24,683.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2022,25,135.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2022,25,237.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2022,25,130.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2022,25,205.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2022,25,1111.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2022,25,160.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2022,25,431.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2022,25,13.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL009,Houplines - Rocade de la Lys,Houplines - Rocade de la Lys,HOUPLINES,59317,2022,25,63.0000000000,2.9148029917,50.6810399988,POINT (2.9148029916612717 50.681040038279484)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2022,25,821.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL011,Lezennes - Bd. de Tournai,Lezennes - Bd. de Tournai,LEZENNES,59346,2022,25,637.0000000000,3.1238069971,50.6134380047,POINT (3.1238069970890527 50.61343804425377)
VEL013,Lille - Façade de l Esplanade,Lille - Façade de l Esplanade,LILLE,59350,2022,25,1507.0000000000,3.0532480045,50.6391299915,POINT (3.053248004489062 50.63913003099391)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2022,25,1800.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2022,25,487.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2022,25,562.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2022,25,132.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2022,25,132.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2022,25,218.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2022,25,267.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
