id,code_insee,mjo,annee_semaine
VEL019,59512.0,119.0,2023_19
VEL021,59560.0,127.0,2023_19
VEL022,59599.0,78.0,2023_19
VEL023,59599.0,77.0,2023_19
VEL024,59009.0,57.0,2023_19
VEL026,59009.0,624.0,2023_19
VEL027,59636.0,57.0,2023_19
VEL028,59350.0,410.0,2023_19
VEL032,59173.0,45.0,2023_19
VEL033,59299.0,90.0,2023_19
VEL034,59368.0,1591.0,2023_19
VEL037,59350.0,0.0,2023_19
VEL038,59350.0,0.0,2023_19
VEL039,59410.0,358.0,2023_19
VEL040,59410.0,168.0,2023_19
VEL001,59017.0,104.0,2023_20
VEL002,59090.0,223.0,2023_20
VEL003,59128.0,98.0,2023_20
VEL004,59152.0,169.0,2023_20
VEL005,59163.0,751.0,2023_20
VEL006,59256.0,135.0,2023_20
VEL007,59286.0,258.0,2023_20
VEL008,59303.0,19.0,2023_20
VEL009,59317.0,69.0,2023_20
VEL010,59368.0,649.0,2023_20
VEL011,59346.0,507.0,2023_20
VEL012,59350.0,2261.0,2023_20
VEL013,59350.0,1096.0,2023_20
VEL014,59350.0,1406.0,2023_20
VEL015,59350.0,741.0,2023_20
VEL016,59355.0,426.0,2023_20
VEL017,59508.0,159.0,2023_20
VEL018,59512.0,98.0,2023_20
VEL019,59512.0,166.0,2023_20
VEL021,59560.0,170.0,2023_20
VEL022,59599.0,110.0,2023_20
VEL023,59599.0,107.0,2023_20
VEL024,59009.0,57.0,2023_20
VEL026,59009.0,846.0,2023_20
VEL027,59636.0,91.0,2023_20
VEL028,59350.0,486.0,2023_20
VEL032,59173.0,73.0,2023_20
VEL033,59299.0,149.0,2023_20
VEL034,59368.0,1810.0,2023_20
VEL037,59350.0,0.0,2023_20
VEL038,59350.0,0.0,2023_20
VEL039,59410.0,437.0,2023_20
VEL040,59410.0,220.0,2023_20
VEL001,59017.0,126.0,2023_21
VEL002,59090.0,213.0,2023_21
VEL003,59128.0,111.0,2023_21
VEL004,59152.0,195.0,2023_21
VEL005,59163.0,902.0,2023_21
VEL006,59256.0,157.0,2023_21
VEL007,59286.0,323.0,2023_21
VEL008,59303.0,21.0,2023_21
VEL009,59317.0,59.0,2023_21
VEL010,59368.0,909.0,2023_21
VEL011,59346.0,741.0,2023_21
VEL012,59350.0,2684.0,2023_21
VEL013,59350.0,1309.0,2023_21
VEL014,59350.0,1828.0,2023_21
VEL015,59350.0,1008.0,2023_21
VEL016,59355.0,493.0,2023_21
VEL017,59508.0,181.0,2023_21
VEL018,59512.0,131.0,2023_21
VEL019,59512.0,193.0,2023_21
VEL021,59560.0,224.0,2023_21
VEL022,59599.0,139.0,2023_21
VEL023,59599.0,139.0,2023_21
VEL024,59009.0,85.0,2023_21
VEL026,59009.0,960.0,2023_21
VEL027,59636.0,115.0,2023_21
VEL028,59350.0,622.0,2023_21
VEL030,59013.0,257.0,2023_21
VEL031,59090.0,267.0,2023_21
VEL032,59173.0,65.0,2023_21
VEL033,59299.0,150.0,2023_21
VEL034,59368.0,2277.0,2023_21
VEL037,59350.0,0.0,2023_21
VEL038,59350.0,0.0,2023_21
VEL039,59410.0,577.0,2023_21
VEL040,59410.0,227.0,2023_21
VEL042,59585.0,77.0,2023_21
VEL001,59017.0,124.0,2023_22
VEL002,59090.0,271.0,2023_22
VEL003,59128.0,113.0,2023_22
VEL004,59152.0,178.0,2023_22
VEL005,59163.0,979.0,2023_22
VEL006,59256.0,180.0,2023_22
VEL007,59286.0,309.0,2023_22
VEL008,59303.0,26.0,2023_22
VEL009,59317.0,66.0,2023_22
VEL010,59368.0,842.0,2023_22
VEL011,59346.0,662.0,2023_22
VEL012,59350.0,2496.0,2023_22
VEL013,59350.0,1327.0,2023_22
VEL014,59350.0,1896.0,2023_22
VEL015,59350.0,920.0,2023_22
VEL016,59355.0,469.0,2023_22
VEL017,59508.0,226.0,2023_22
VEL018,59512.0,143.0,2023_22
VEL019,59512.0,211.0,2023_22
VEL021,59560.0,233.0,2023_22
VEL022,59599.0,143.0,2023_22
VEL023,59599.0,135.0,2023_22
VEL024,59009.0,122.0,2023_22
VEL026,59009.0,912.0,2023_22
VEL027,59636.0,125.0,2023_22
VEL028,59350.0,574.0,2023_22
VEL030,59013.0,268.0,2023_22
VEL031,59090.0,312.0,2023_22
VEL032,59173.0,60.0,2023_22
VEL033,59299.0,165.0,2023_22
VEL034,59368.0,2344.0,2023_22
VEL037,59350.0,0.0,2023_22
VEL038,59350.0,0.0,2023_22
VEL039,59410.0,569.0,2023_22
VEL040,59410.0,280.0,2023_22
VEL042,59585.0,91.0,2023_22
VEL001,59017.0,157.0,2023_23
VEL002,59090.0,239.0,2023_23
VEL003,59128.0,122.0,2023_23
VEL004,59152.0,207.0,2023_23
VEL005,59163.0,1089.0,2023_23
VEL006,59256.0,174.0,2023_23
VEL007,59286.0,330.0,2023_23
VEL008,59303.0,23.0,2023_23
VEL009,59317.0,61.0,2023_23
VEL010,59368.0,992.0,2023_23
VEL011,59346.0,768.0,2023_23
VEL012,59350.0,2828.0,2023_23
VEL013,59350.0,1466.0,2023_23
VEL014,59350.0,2153.0,2023_23
VEL015,59350.0,896.0,2023_23
VEL016,59355.0,593.0,2023_23
VEL017,59508.0,204.0,2023_23
VEL018,59512.0,163.0,2023_23
VEL019,59512.0,235.0,2023_23
VEL021,59560.0,266.0,2023_23
VEL022,59599.0,190.0,2023_23
VEL023,59599.0,224.0,2023_23
VEL024,59009.0,109.0,2023_23
VEL026,59009.0,996.0,2023_23
VEL027,59636.0,131.0,2023_23
VEL028,59350.0,897.0,2023_23
VEL030,59013.0,314.0,2023_23
VEL031,59090.0,351.0,2023_23
VEL032,59173.0,54.0,2023_23
VEL033,59299.0,198.0,2023_23
VEL034,59368.0,2586.0,2023_23
VEL037,59350.0,0.0,2023_23
VEL038,59350.0,0.0,2023_23
VEL039,59410.0,667.0,2023_23
VEL040,59410.0,119.0,2023_23
VEL042,59585.0,98.0,2023_23
VEL001,59017.0,153.0,2023_24
VEL002,59090.0,272.0,2023_24
VEL003,59128.0,143.0,2023_24
VEL004,59152.0,234.0,2023_24
VEL005,59163.0,1096.0,2023_24
VEL006,59256.0,208.0,2023_24
VEL007,59286.0,338.0,2023_24
VEL008,59303.0,26.0,2023_24
VEL009,59317.0,72.0,2023_24
VEL010,59368.0,962.0,2023_24
VEL011,59346.0,771.0,2023_24
VEL012,59350.0,2801.0,2023_24
VEL013,59350.0,1485.0,2023_24
VEL014,59350.0,2118.0,2023_24
VEL015,59350.0,890.0,2023_24
VEL016,59355.0,595.0,2023_24
VEL017,59508.0,234.0,2023_24
VEL018,59512.0,163.0,2023_24
VEL019,59512.0,224.0,2023_24
VEL021,59560.0,268.0,2023_24
VEL022,59599.0,153.0,2023_24
VEL023,59599.0,155.0,2023_24
VEL024,59009.0,132.0,2023_24
VEL026,59009.0,1021.0,2023_24
VEL027,59636.0,112.0,2023_24
VEL028,59350.0,913.0,2023_24
VEL030,59013.0,305.0,2023_24
VEL031,59090.0,359.0,2023_24
VEL032,59173.0,61.0,2023_24
VEL033,59299.0,185.0,2023_24
VEL034,59368.0,2589.0,2023_24
VEL037,59350.0,0.0,2023_24
VEL038,59350.0,0.0,2023_24
VEL039,59410.0,654.0,2023_24
VEL042,59585.0,108.0,2023_24
VEL001,59017.0,142.0,2023_25
VEL002,59090.0,256.0,2023_25
VEL003,59128.0,114.0,2023_25
VEL004,59152.0,232.0,2023_25
VEL005,59163.0,991.0,2023_25
VEL006,59256.0,169.0,2023_25
VEL007,59286.0,296.0,2023_25
VEL008,59303.0,24.0,2023_25
VEL009,59317.0,68.0,2023_25
VEL010,59368.0,929.0,2023_25
VEL011,59346.0,693.0,2023_25
VEL012,59350.0,2751.0,2023_25
VEL013,59350.0,1344.0,2023_25
VEL014,59350.0,1879.0,2023_25
VEL015,59350.0,417.0,2023_25
VEL016,59355.0,553.0,2023_25
VEL017,59508.0,178.0,2023_25
VEL018,59512.0,137.0,2023_25
VEL019,59512.0,188.0,2023_25
VEL021,59560.0,229.0,2023_25
VEL022,59599.0,139.0,2023_25
VEL023,59599.0,193.0,2023_25
VEL024,59009.0,93.0,2023_25
VEL026,59009.0,848.0,2023_25
VEL027,59636.0,116.0,2023_25
VEL028,59350.0,913.0,2023_25
VEL030,59013.0,263.0,2023_25
VEL031,59090.0,340.0,2023_25
VEL032,59173.0,51.0,2023_25
VEL033,59299.0,190.0,2023_25
VEL034,59368.0,2476.0,2023_25
VEL037,59350.0,0.0,2023_25
VEL038,59350.0,0.0,2023_25
VEL039,59410.0,623.0,2023_25
VEL042,59585.0,96.0,2023_25
VEL001,59017.0,141.0,2023_26
VEL002,59090.0,304.0,2023_26
VEL003,59128.0,140.0,2023_26
VEL004,59152.0,253.0,2023_26
VEL005,59163.0,1082.0,2023_26
VEL006,59256.0,156.0,2023_26
VEL007,59286.0,339.0,2023_26
VEL008,59303.0,24.0,2023_26
VEL009,59317.0,35.0,2023_26
VEL010,59368.0,978.0,2023_26
VEL011,59346.0,695.0,2023_26
VEL012,59350.0,2787.0,2023_26
VEL013,59350.0,1387.0,2023_26
VEL014,59350.0,2048.0,2023_26
VEL015,59350.0,547.0,2023_26
VEL016,59355.0,553.0,2023_26
VEL017,59508.0,195.0,2023_26
VEL018,59512.0,142.0,2023_26
VEL019,59512.0,202.0,2023_26
VEL021,59560.0,237.0,2023_26
VEL022,59599.0,145.0,2023_26
VEL023,59599.0,202.0,2023_26
VEL024,59009.0,114.0,2023_26
VEL026,59009.0,792.0,2023_26
VEL027,59636.0,106.0,2023_26
VEL028,59350.0,1997.0,2023_26
VEL030,59013.0,265.0,2023_26
VEL031,59090.0,351.0,2023_26
VEL032,59173.0,56.0,2023_26
VEL033,59299.0,175.0,2023_26
VEL034,59368.0,2559.0,2023_26
VEL037,59350.0,0.0,2023_26
VEL038,59350.0,0.0,2023_26
VEL039,59410.0,674.0,2023_26
VEL042,59585.0,101.0,2023_26
VEL001,59017.0,130.0,2023_27
VEL002,59090.0,231.0,2023_27
VEL003,59128.0,124.0,2023_27
VEL004,59152.0,205.0,2023_27
VEL005,59163.0,944.0,2023_27
VEL006,59256.0,149.0,2023_27
VEL007,59286.0,287.0,2023_27
VEL008,59303.0,15.0,2023_27
VEL009,59317.0,62.0,2023_27
VEL010,59368.0,908.0,2023_27
VEL011,59346.0,686.0,2023_27
VEL012,59350.0,2758.0,2023_27
VEL013,59350.0,1167.0,2023_27
VEL014,59350.0,1868.0,2023_27
VEL015,59350.0,498.0,2023_27
VEL016,59355.0,489.0,2023_27
VEL017,59508.0,175.0,2023_27
VEL018,59512.0,128.0,2023_27
VEL019,59512.0,187.0,2023_27
VEL021,59560.0,207.0,2023_27
VEL022,59599.0,128.0,2023_27
VEL023,59599.0,178.0,2023_27
VEL024,59009.0,112.0,2023_27
VEL026,59009.0,688.0,2023_27
VEL027,59636.0,96.0,2023_27
VEL028,59350.0,1898.0,2023_27
VEL030,59013.0,220.0,2023_27
VEL031,59090.0,307.0,2023_27
VEL032,59173.0,42.0,2023_27
VEL033,59299.0,154.0,2023_27
VEL034,59368.0,2406.0,2023_27
VEL037,59350.0,0.0,2023_27
VEL038,59350.0,0.0,2023_27
VEL039,59410.0,613.0,2023_27
VEL042,59585.0,81.0,2023_27
VEL001,59017.0,123.0,2023_28
VEL002,59090.0,259.0,2023_28
VEL003,59128.0,140.0,2023_28
VEL004,59152.0,214.0,2023_28
VEL005,59163.0,857.0,2023_28
VEL006,59256.0,204.0,2023_28
VEL007,59286.0,276.0,2023_28
VEL008,59303.0,27.0,2023_28
VEL009,59317.0,68.0,2023_28
VEL010,59368.0,774.0,2023_28
VEL011,59346.0,683.0,2023_28
VEL012,59350.0,2530.0,2023_28
VEL013,59350.0,1132.0,2023_28
VEL014,59350.0,1720.0,2023_28
VEL015,59350.0,382.0,2023_28
VEL016,59355.0,474.0,2023_28
VEL017,59508.0,211.0,2023_28
VEL018,59512.0,128.0,2023_28
VEL019,59512.0,187.0,2023_28
VEL021,59560.0,227.0,2023_28
VEL022,59599.0,128.0,2023_28
VEL023,59599.0,166.0,2023_28
VEL024,59009.0,105.0,2023_28
VEL026,59009.0,778.0,2023_28
VEL027,59636.0,115.0,2023_28
VEL028,59350.0,1642.0,2023_28
VEL030,59013.0,260.0,2023_28
VEL031,59090.0,289.0,2023_28
VEL032,59173.0,62.0,2023_28
VEL033,59299.0,139.0,2023_28
VEL034,59368.0,2231.0,2023_28
VEL037,59350.0,0.0,2023_28
VEL038,59350.0,0.0,2023_28
VEL039,59410.0,550.0,2023_28
VEL042,59585.0,105.0,2023_28
VEL001,59017.0,124.0,2023_29
VEL002,59090.0,180.0,2023_29
VEL003,59128.0,119.0,2023_29
VEL004,59152.0,227.0,2023_29
VEL005,59163.0,838.0,2023_29
VEL006,59256.0,170.0,2023_29
VEL007,59286.0,300.0,2023_29
VEL008,59303.0,20.0,2023_29
VEL009,59317.0,68.0,2023_29
VEL010,59368.0,776.0,2023_29
VEL011,59346.0,669.0,2023_29
VEL012,59350.0,2501.0,2023_29
VEL013,59350.0,1106.0,2023_29
VEL014,59350.0,1707.0,2023_29
VEL015,59350.0,389.0,2023_29
VEL016,59355.0,477.0,2023_29
VEL017,59508.0,199.0,2023_29
VEL018,59512.0,109.0,2023_29
VEL019,59512.0,175.0,2023_29
VEL021,59560.0,247.0,2023_29
VEL022,59599.0,125.0,2023_29
VEL023,59599.0,181.0,2023_29
VEL024,59009.0,114.0,2023_29
VEL037,59350.0,0.0,2023_30
VEL026,59009.0,668.0,2023_29
VEL027,59636.0,101.0,2023_29
VEL028,59350.0,1361.0,2023_29
VEL030,59013.0,233.0,2023_29
VEL031,59090.0,283.0,2023_29
VEL032,59173.0,65.0,2023_29
VEL033,59299.0,163.0,2023_29
VEL034,59368.0,2185.0,2023_29
VEL037,59350.0,0.0,2023_29
VEL038,59350.0,0.0,2023_29
VEL039,59410.0,513.0,2023_29
VEL042,59585.0,100.0,2023_29
VEL001,59017.0,112.0,2023_30
VEL002,59090.0,162.0,2023_30
VEL003,59128.0,103.0,2023_30
VEL004,59152.0,172.0,2023_30
VEL005,59163.0,527.0,2023_30
VEL006,59256.0,110.0,2023_30
VEL007,59286.0,226.0,2023_30
VEL008,59303.0,15.0,2023_30
VEL009,59317.0,68.0,2023_30
VEL010,59368.0,543.0,2023_30
VEL011,59346.0,399.0,2023_30
VEL012,59350.0,2039.0,2023_30
VEL013,59350.0,758.0,2023_30
VEL014,59350.0,1139.0,2023_30
VEL015,59350.0,274.0,2023_30
VEL016,59355.0,352.0,2023_30
VEL017,59508.0,126.0,2023_30
VEL018,59512.0,86.0,2023_30
VEL019,59512.0,121.0,2023_30
VEL021,59560.0,159.0,2023_30
VEL022,59599.0,89.0,2023_30
VEL023,59599.0,137.0,2023_30
VEL024,59009.0,114.0,2023_30
VEL026,59009.0,432.0,2023_30
VEL027,59636.0,93.0,2023_30
VEL028,59350.0,1071.0,2023_30
VEL030,59013.0,154.0,2023_30
VEL031,59090.0,184.0,2023_30
VEL032,59173.0,52.0,2023_30
VEL033,59299.0,110.0,2023_30
VEL034,59368.0,1617.0,2023_30
VEL038,59350.0,0.0,2023_30
VEL039,59410.0,388.0,2023_30
VEL042,59585.0,76.0,2023_30
VEL001,59017.0,84.0,2023_31
VEL002,59090.0,144.0,2023_31
VEL003,59128.0,74.0,2023_31
VEL004,59152.0,126.0,2023_31
VEL005,59163.0,421.0,2023_31
VEL006,59256.0,82.0,2023_31
VEL007,59286.0,194.0,2023_31
VEL008,59303.0,10.0,2023_31
VEL009,59317.0,48.0,2023_31
VEL010,59368.0,459.0,2023_31
VEL011,59346.0,313.0,2023_31
VEL012,59350.0,1743.0,2023_31
VEL013,59350.0,574.0,2023_31
VEL014,59350.0,869.0,2023_31
VEL015,59350.0,202.0,2023_31
VEL016,59355.0,316.0,2023_31
VEL017,59508.0,116.0,2023_31
VEL018,59512.0,70.0,2023_31
VEL019,59512.0,90.0,2023_31
VEL021,59560.0,124.0,2023_31
VEL022,59599.0,61.0,2023_31
VEL023,59599.0,112.0,2023_31
VEL024,59009.0,114.0,2023_31
VEL026,59009.0,346.0,2023_31
VEL027,59636.0,69.0,2023_31
VEL028,59350.0,866.0,2023_31
VEL030,59013.0,111.0,2023_31
VEL031,59090.0,110.0,2023_31
VEL032,59173.0,44.0,2023_31
VEL033,59299.0,95.0,2023_31
VEL034,59368.0,1302.0,2023_31
VEL037,59350.0,0.0,2023_31
VEL038,59350.0,0.0,2023_31
VEL039,59410.0,336.0,2023_31
VEL042,59585.0,51.0,2023_31
VEL001,59017.0,104.0,2023_32
VEL002,59090.0,143.0,2023_32
VEL003,59128.0,113.0,2023_32
VEL004,59152.0,194.0,2023_32
VEL005,59163.0,650.0,2023_32
VEL006,59256.0,151.0,2023_32
VEL007,59286.0,240.0,2023_32
VEL008,59303.0,21.0,2023_32
VEL009,59317.0,72.0,2023_32
VEL010,59368.0,423.0,2023_32
VEL011,59346.0,409.0,2023_32
VEL012,59350.0,1821.0,2023_32
VEL013,59350.0,758.0,2023_32
VEL014,59350.0,2027.0,2023_32
VEL015,59350.0,216.0,2023_32
VEL016,59355.0,381.0,2023_32
VEL017,59508.0,181.0,2023_32
VEL018,59512.0,85.0,2023_32
VEL019,59512.0,145.0,2023_32
VEL021,59560.0,191.0,2023_32
VEL022,59599.0,86.0,2023_32
VEL023,59599.0,157.0,2023_32
VEL024,59009.0,147.0,2023_32
VEL026,59009.0,546.0,2023_32
VEL027,59636.0,117.0,2023_32
VEL028,59350.0,920.0,2023_32
VEL030,59013.0,176.0,2023_32
VEL031,59090.0,194.0,2023_32
VEL032,59173.0,72.0,2023_32
VEL033,59299.0,127.0,2023_32
VEL034,59368.0,1459.0,2023_32
VEL037,59350.0,0.0,2023_32
VEL038,59350.0,0.0,2023_32
VEL039,59410.0,403.0,2023_32
VEL042,59585.0,106.0,2023_32
VEL001,59017.0,111.0,2023_33
VEL002,59090.0,179.0,2023_33
VEL003,59128.0,129.0,2023_33
VEL004,59152.0,175.0,2023_33
VEL005,59163.0,654.0,2023_33
VEL006,59256.0,167.0,2023_33
VEL007,59286.0,226.0,2023_33
VEL008,59303.0,26.0,2023_33
VEL009,59317.0,64.0,2023_33
VEL010,59368.0,359.0,2023_33
VEL011,59346.0,412.0,2023_33
VEL012,59350.0,1727.0,2023_33
VEL013,59350.0,748.0,2023_33
VEL014,59350.0,1130.0,2023_33
VEL003,59128.0,129.0,2023_37
VEL015,59350.0,267.0,2023_33
VEL016,59355.0,417.0,2023_33
VEL017,59508.0,200.0,2023_33
VEL018,59512.0,93.0,2023_33
VEL019,59512.0,154.0,2023_33
VEL021,59560.0,192.0,2023_33
VEL022,59599.0,96.0,2023_33
VEL023,59599.0,162.0,2023_33
VEL024,59009.0,144.0,2023_33
VEL026,59009.0,582.0,2023_33
VEL027,59636.0,131.0,2023_33
VEL028,59350.0,963.0,2023_33
VEL030,59013.0,183.0,2023_33
VEL031,59090.0,206.0,2023_33
VEL032,59173.0,74.0,2023_33
VEL033,59299.0,139.0,2023_33
VEL034,59368.0,1529.0,2023_33
VEL037,59350.0,0.0,2023_33
VEL038,59350.0,0.0,2023_33
VEL039,59410.0,367.0,2023_33
VEL042,59585.0,99.0,2023_33
VEL001,59017.0,115.0,2023_34
VEL002,59090.0,238.0,2023_34
VEL003,59128.0,126.0,2023_34
VEL004,59152.0,185.0,2023_34
VEL005,59163.0,785.0,2023_34
VEL006,59256.0,167.0,2023_34
VEL007,59286.0,283.0,2023_34
VEL008,59303.0,18.0,2023_34
VEL009,59317.0,71.0,2023_34
VEL010,59368.0,506.0,2023_34
VEL011,59346.0,573.0,2023_34
VEL012,59350.0,2289.0,2023_34
VEL013,59350.0,953.0,2023_34
VEL014,59350.0,1468.0,2023_34
VEL015,59350.0,340.0,2023_34
VEL016,59355.0,459.0,2023_34
VEL017,59508.0,182.0,2023_34
VEL018,59512.0,104.0,2023_34
VEL019,59512.0,168.0,2023_34
VEL021,59560.0,228.0,2023_34
VEL022,59599.0,108.0,2023_34
VEL023,59599.0,182.0,2023_34
VEL024,59009.0,137.0,2023_34
VEL026,59009.0,786.0,2023_34
VEL027,59636.0,130.0,2023_34
VEL028,59350.0,1030.0,2023_34
VEL030,59013.0,237.0,2023_34
VEL031,59090.0,297.0,2023_34
VEL032,59173.0,81.0,2023_34
VEL033,59299.0,143.0,2023_34
VEL034,59368.0,1889.0,2023_34
VEL037,59350.0,0.0,2023_34
VEL038,59350.0,0.0,2023_34
VEL039,59410.0,480.0,2023_34
VEL042,59585.0,105.0,2023_34
VEL001,59017.0,119.0,2023_35
VEL002,59090.0,207.0,2023_35
VEL003,59128.0,96.0,2023_35
VEL004,59152.0,155.0,2023_35
VEL005,59163.0,754.0,2023_35
VEL006,59256.0,112.0,2023_35
VEL007,59286.0,227.0,2023_35
VEL008,59303.0,16.0,2023_35
VEL009,59317.0,66.0,2023_35
VEL010,59368.0,565.0,2023_35
VEL011,59346.0,554.0,2023_35
VEL012,59350.0,2432.0,2023_35
VEL013,59350.0,1105.0,2023_35
VEL014,59350.0,1766.0,2023_35
VEL015,59350.0,364.0,2023_35
VEL016,59355.0,490.0,2023_35
VEL017,59508.0,146.0,2023_35
VEL018,59512.0,110.0,2023_35
VEL019,59512.0,149.0,2023_35
VEL021,59560.0,175.0,2023_35
VEL022,59599.0,106.0,2023_35
VEL023,59599.0,182.0,2023_35
VEL024,59009.0,105.0,2023_35
VEL026,59009.0,695.0,2023_35
VEL027,59636.0,118.0,2023_35
VEL028,59350.0,1012.0,2023_35
VEL030,59013.0,196.0,2023_35
VEL031,59090.0,274.0,2023_35
VEL032,59173.0,70.0,2023_35
VEL033,59299.0,135.0,2023_35
VEL034,59368.0,2139.0,2023_35
VEL037,59350.0,0.0,2023_35
VEL038,59350.0,0.0,2023_35
VEL039,59410.0,485.0,2023_35
VEL042,59585.0,89.0,2023_35
VEL001,59017.0,180.0,2023_36
VEL002,59090.0,263.0,2023_36
VEL003,59128.0,150.0,2023_36
VEL004,59152.0,210.0,2023_36
VEL005,59163.0,517.0,2023_36
VEL006,59256.0,207.0,2023_36
VEL007,59286.0,330.0,2023_36
VEL008,59303.0,19.0,2023_36
VEL009,59317.0,83.0,2023_36
VEL010,59368.0,951.0,2023_36
VEL011,59346.0,925.0,2023_36
VEL012,59350.0,3030.0,2023_36
VEL013,59350.0,1660.0,2023_36
VEL014,59350.0,2848.0,2023_36
VEL015,59350.0,520.0,2023_36
VEL016,59355.0,677.0,2023_36
VEL017,59508.0,214.0,2023_36
VEL018,59512.0,153.0,2023_36
VEL019,59512.0,232.0,2023_36
VEL021,59560.0,268.0,2023_36
VEL022,59599.0,185.0,2023_36
VEL023,59599.0,239.0,2023_36
VEL024,59009.0,139.0,2023_36
VEL026,59009.0,1076.0,2023_36
VEL027,59636.0,166.0,2023_36
VEL028,59350.0,1883.0,2023_36
VEL029,59350.0,2059.0,2023_36
VEL030,59013.0,348.0,2023_36
VEL031,59090.0,413.0,2023_36
VEL032,59173.0,91.0,2023_36
VEL033,59299.0,176.0,2023_36
VEL034,59368.0,2784.0,2023_36
VEL037,59350.0,0.0,2023_36
VEL038,59350.0,0.0,2023_36
VEL039,59410.0,619.0,2023_36
VEL042,59585.0,126.0,2023_36
VEL001,59017.0,155.0,2023_37
VEL002,59090.0,238.0,2023_37
VEL004,59152.0,196.0,2023_37
VEL005,59163.0,716.0,2023_37
VEL006,59256.0,191.0,2023_37
VEL007,59286.0,329.0,2023_37
VEL008,59303.0,16.0,2023_37
VEL009,59317.0,69.0,2023_37
VEL010,59368.0,961.0,2023_37
VEL011,59346.0,995.0,2023_37
VEL012,59350.0,3025.0,2023_37
VEL013,59350.0,1565.0,2023_37
VEL014,59350.0,3295.0,2023_37
VEL015,59350.0,556.0,2023_37
VEL016,59355.0,610.0,2023_37
VEL017,59508.0,180.0,2023_37
VEL018,59512.0,142.0,2023_37
VEL019,59512.0,211.0,2023_37
VEL021,59560.0,271.0,2023_37
VEL022,59599.0,162.0,2023_37
VEL023,59599.0,230.0,2023_37
VEL024,59009.0,162.0,2023_37
VEL026,59009.0,994.0,2023_37
VEL027,59636.0,131.0,2023_37
VEL028,59350.0,1393.0,2023_37
VEL029,59350.0,3695.0,2023_37
VEL030,59013.0,300.0,2023_37
VEL031,59090.0,307.0,2023_37
VEL032,59173.0,57.0,2023_37
VEL033,59299.0,166.0,2023_37
VEL034,59368.0,2771.0,2023_37
VEL037,59350.0,0.0,2023_37
VEL038,59350.0,0.0,2023_37
VEL039,59410.0,659.0,2023_37
VEL042,59585.0,118.0,2023_37
VEL001,59017.0,108.0,2023_38
VEL002,59090.0,137.0,2023_38
VEL003,59128.0,93.0,2023_38
VEL004,59152.0,150.0,2023_38
VEL005,59163.0,748.0,2023_38
VEL006,59256.0,115.0,2023_38
VEL007,59286.0,265.0,2023_38
VEL008,59303.0,10.0,2023_38
VEL009,59317.0,43.0,2023_38
VEL010,59368.0,779.0,2023_38
VEL011,59346.0,699.0,2023_38
VEL012,59350.0,2580.0,2023_38
VEL013,59350.0,1295.0,2023_38
VEL014,59350.0,2000.0,2023_38
VEL015,59350.0,468.0,2023_38
VEL016,59355.0,488.0,2023_38
VEL017,59508.0,125.0,2023_38
VEL018,59512.0,109.0,2023_38
VEL019,59512.0,161.0,2023_38
VEL021,59560.0,174.0,2023_38
VEL022,59599.0,106.0,2023_38
VEL023,59599.0,172.0,2023_38
VEL024,59009.0,109.0,2023_38
VEL026,59009.0,727.0,2023_38
VEL027,59636.0,73.0,2023_38
VEL028,59350.0,1250.0,2023_38
VEL029,59350.0,2817.0,2023_38
VEL030,59013.0,186.0,2023_38
VEL031,59090.0,216.0,2023_38
VEL032,59173.0,32.0,2023_38
VEL033,59299.0,108.0,2023_38
VEL034,59368.0,2164.0,2023_38
VEL037,59350.0,0.0,2023_38
VEL038,59350.0,0.0,2023_38
VEL039,59410.0,514.0,2023_38
VEL042,59585.0,78.0,2023_38
VEL001,59017.0,142.0,2023_39
VEL002,59090.0,222.0,2023_39
VEL003,59128.0,118.0,2023_39
VEL004,59152.0,218.0,2023_39
VEL005,59163.0,804.0,2023_39
VEL006,59256.0,170.0,2023_39
VEL007,59286.0,328.0,2023_39
VEL008,59303.0,14.0,2023_39
VEL009,59317.0,85.0,2023_39
VEL010,59368.0,953.0,2023_39
VEL011,59346.0,896.0,2023_39
VEL012,59350.0,2873.0,2023_39
VEL013,59350.0,1024.0,2023_39
VEL014,59350.0,2118.0,2023_39
VEL015,59350.0,502.0,2023_39
VEL016,59355.0,592.0,2023_39
VEL017,59508.0,166.0,2023_39
VEL018,59512.0,144.0,2023_39
VEL019,59512.0,216.0,2023_39
VEL021,59560.0,255.0,2023_39
VEL022,59599.0,143.0,2023_39
VEL023,59599.0,224.0,2023_39
VEL024,59009.0,152.0,2023_39
VEL026,59009.0,843.0,2023_39
VEL027,59636.0,109.0,2023_39
VEL028,59350.0,907.0,2023_39
VEL029,59350.0,3211.0,2023_39
VEL030,59013.0,255.0,2023_39
VEL031,59090.0,301.0,2023_39
VEL032,59173.0,50.0,2023_39
VEL033,59299.0,151.0,2023_39
VEL034,59368.0,2592.0,2023_39
VEL037,59350.0,0.0,2023_39
VEL038,59350.0,0.0,2023_39
VEL039,59410.0,610.0,2023_39
VEL042,59585.0,113.0,2023_39
VEL001,59017.0,140.0,2023_40
VEL002,59090.0,199.0,2023_40
VEL003,59128.0,112.0,2023_40
VEL004,59152.0,189.0,2023_40
VEL005,59163.0,975.0,2023_40
VEL006,59256.0,174.0,2023_40
VEL007,59286.0,335.0,2023_40
VEL008,59303.0,16.0,2023_40
VEL009,59317.0,79.0,2023_40
VEL010,59368.0,946.0,2023_40
